Doc_ID,Title,Clean_Content
KOMPAS_081,"Sosok Agustina, Siswa Paket C Ikut TKA Meski Usianya 57 Tahun",muchlis pt cyber media gramedia digital group all rights reserved
KOMPAS_082,Psikolog Ungkap Faktor yang Memicu Bullying di Sekolah,konten media kandung keras buruk tindak tanduk anak freepikilustrasi bullying kurang empati sebab perilaku rundung kalang ajar pt cyber media gramedia digital group all rights reserved
KOMPAS_083,"20 Jurusan Kuliah yang Peluang Kerjanya Besar, Referensi Daftar SNBP 2026",inisiatif akselerasi tuju bangun
KOMPAS_084,"Cerita Ai Rohayati, Guru SMA Berusia 59 Tahun Lulus S2 ITB",cerita ai rohayati guru sma usia lulus s itb tim redaksi kompascom bagi proses mudah guru mahasiswa itb institut teknologi bandung ai rohayati resmi raih gelar magister selesai kuliah program studi ajar kimia fakultas matematika ilmu tahu alam fmipaitb aktif guru kimia sma negeri bandung tempat abdi domisili bandung timur pasuk pensiun status pegawai negeri sipil pns april pensiun bangga capai raih usia ai menjadiwisudawan tuas itb jurus prioritas beasiswa lpdp sesuai agenda bangun nasional ai itb asing alumnus program d didik itb program perintah angkat tempuh s universitas buka ut ingin timba ilmu almamater itb padam penasaran lansir laman itb jumat jalan ai raih gelar magister penuh tantang uji tekad impi mimpi tunda faktor eksternal cerita kali sempat lanjut studi s lewat salah satu daftar program teaching idol hadiah beasiswa s itb paksa lepas kondisi anak sakit kritis pilih wakasek kurikulum sekolah amanah sita tenaga niat kuliah tunda tantang tes toefl syarat masuk itb berkalikali gagal penuh pas nyoba udah lulus jalan kenang takdir hasil lulus seleksi studi usia muda ai semangat juang jugakisah johar usia wisudawan baik unpad itbacidinstitut teknologi bandung itb universitas teknik teknologi baik indonesia versi qs wur salah tantang besar jalan pulangpergi bandung timur kampus ganesha konsisten kendara sepeda motor usia muda pt cyber media gramedia digital group all rights reserved
KOMPAS_085,"13 SMA Negeri Paling Berprestasi di Indonesia, Nomor 1 di Jakarta",internasional canvacomilustrasi siswa daftar sekolah spmb jatim sma negeri prestasi indonesia jadi referensi spmb sman unggul mh thamrin sma negeri semarang sma negeri semarang sman pt cyber media gramedia digital group all rights reserved
KOMPAS_086,6 Negara yang Melarang Anak di Bawah Umur Punya Medsos,denmark larang anak medsos negara batas anakanak milik medsos ponsel internet pt cyber media gramedia digital group all rights reserved
KOMPAS_087,101.786 Guru Madrasah dan Pendidikan Agama Lulus PPG Daljab Angkatan 3 Tahun 2025,guru madrasah didik agama lulus ppg daljab angkat tim redaksi kompascom menteri agama kemenag umum guru madrasah guru didik agama sekolah lulus didik profesi guru ppg jabat daljab angkat capai kado jelang ingat guru nasional november menteri agama menag nasaruddin umar sebut guru pahlawan juang medan perang ruang kelas tanam nilai bangun karakter cerdas hidup bangsa kelulus ppg bentuk harga negara juang menag rabu kutip jumat nyata lulus ppg guru didik agama buddha guru didik agama hindu guru didik agama islam guru didik agama katolik guru didik agama kristen guru madrasah jugajadwal lengkap seleksi ppg jabat guru madrasah guru lulus ppg sertifikat nomor registrasi guru nrg syarat cair tunjang profesi guru tpg tunjang guru asn pns pppk kali gaji pokok guru nonasn oleh rp tingkat rp canvacomilustrasi guru menag jadi kelulus peristiwa upaya menteri kait tingkat profesionalisme sejahtera guru agama indonesia jugalink hasil seleksi administrasi ppg prajabatan cek tahap jadwal naik tunjang guru nonasn wujud nyata perhati perintah sejahtera gurukemenagakan juang hakhak didik guru agama jaga moral bangsa menag kelulus kali hasil sinergi kemenag lembaga didik tenaga didik lptk perintah daerah lembaga dukung baznas ppg angkat kemenag fokus tingkat mutu bina latih lanjut guru agama guru kemenag lolos ppg jabat angkat tuju sertifikasi profesi wujud administratif dampak langsung tingkat mutu ajar agama muridsekolah pt cyber media gramedia digital group all rights reserved
KOMPAS_088,"8 Ekstrakurikuler buat Masuk Sekolah Kedinasan, Bisa Kuliah Gratis dan Jadi CPNS",siswa andil lampir sertifikat milik suka debat hasil lomba debat daftar sekolah dinas kemenhub lampir pt cyber media gramedia digital group all rights reserved
KOMPAS_089,"Kisah Cut Vivia, dari Ranking 40 di Kelas hingga Berhasil Masuk ITB",kisah cut vivia ranking kelas hasil masuk itb tim redaksi kompascom ranking kelas smp peringkat murid titik hidup cut vivia talitha lahir denpasar bal vivia pindah kampung ayah bireun aceh usia konflik orangtuanya vivia cerita pertama sekolah smpn peusangan bireun masuk ranking kelas giat ajar luput pandang malas tugas hukum guru ranking turun drastis jugacara bentuk anak cerdas hafal level pikir semester kelas smp jatuh ranking bu juraidah wali kelas tatap vi vivi ranking cengarcengir meja laku beliau ubah tulis vivia akun instagram viviatal vivia juraidah pergok menang usaha buat cerita vivia tumpah air mata vivia aku alami depresi konflik keluarga ikut jatuh finansial vivia konfirmasi kompascom vivia libat juraidah aktif kelas sapa lamun momen papan tulis beliau tuh vivi kawankawan aja materi baik temanteman ranking atas dukung argumen beliau vivi jugacerita zacky terima kip kuliah lolos prodi dokter unand vivia senyum puji tembus dinding relung hati rapor vivia bagi rapor muridmurid daftar kelas akselerasi sman bireun vivia heran sang guru rencana ikut kelas akselerasi temanteman vivia dorong daftar vivia pikir ubah ekspresi juraidah tibatiba rengut ruang guru hasil try out un vivia tempat peringkat siswa angkat pt cyber media gramedia digital group all rights reserved
KOMPAS_090,Jakarta International Literary Festival 2025 Soroti Krisis Kemanusiaan,international literary festival sorot krisis manusia tim redaksi kompascom karya sastra hibur manfaat baca kutip jelas situs badan bahasa effendi sebut sastra nikmat hikmah nikmat arti sastra hibur senang hikmah arti sastra nilai guna hidup international literary festival jilf hadir tanggal november tempat taman ismail marzuki tim pusat karya sastra tulis negeri jilf kali angkat temakemanusiaanyang tuang homeland in our bodies tanah air tubuh jugasiswa libat judol pinjol perintah kuat didik karakter literasi digital direktur eksekutif jilf avianti armand festival guna kenal sastra indonesia panggung global kuat diplomasi budaya indonesia bentuk identitas sastra indonesia bangun ekosistem sastra lanjut kurator orang evi mariani jurnalis kiki sulistyo sastrawan ronny agustinus diri marjin kiri tulis indonesia mancanegara mancanegara komunitas libat kolaborasi komunitaskomunitas program avianti konferensi pers tim kamis program bincang tulis authors forum reading night rambat live mural program kolaborasi fringe events pasar community showcase pasar buku bazaar pentas performance jugarajut tradisi literasi lintas generasi majalah mata air resmi luncur baca kiki lanjut manusia lontar manusia hidup seharihari kurator situasi harihari manusia jadi banget gitu tentu putus tindakantindakan kiki simpul krisis manusia lihat sebab keputusankeputusan politik negara negara dimensi politik catat kunci imbuh jugarayakan semangat literasi festival literasi perpusnas harga nugra jasa dharma pustaloka international literary festival dukung lembagalembaga perintah liput perintah provinsi dki dinas budaya provinsi dki menteri budaya republik indonesia manajemen talenta nasional seni budaya badan rencana bangun provinsi dki unit kelola pusat seni unjung pungut biaya saran reservasi hadir wwwloketcomeventjilf jugawamendikdasmen aktivitas literasi bantu pulih sehat mental siswa pikir tulis baca buku program taut jilfidprogrambook informasi kunjung website wwwjilfid instagram jildindo pt cyber media gramedia digital group all rights reserved
KOMPAS_091,Link dan Logo Hari Guru Nasional 2025 Kemendikdasmen dan Kemenag,link logo guru nasional kemendikdasmen kemenag tim redaksi kompascom ingat guru nasional hgn raya tanggal november baikkemenagkementerian agama dankemendikdasmenkementerian didik dasar tengah rilis tema danlogoyang unduh lamam resmi menteri rilis logo masingmasing milik institusi didik beda guru kemenag usung tema rawat semesta cinta tema seru simbolik refleksi dalam filosofi didik akar sadar spiritual ekologis manusia kemendikdasmen bawa tahar guru nasional guru hebat indonesia kuat jugasosok agustina siswa paket c tka usia logo siswa guru perayaanhgn makna balik logo hgn masingmasing menteri dok kemenaglogo temag hgn kemenag menteri agama nasaruddin umar tema gambar peran guru jaga imbang ilmu iman tahu bijaksana guru isi pikir tumbuh sadar lurus jalan pikir pandang islam guru warasatul anbiya waris nabi lansir laman kemenag jumat jugacerita ai rohayati guru sma usia lulus s itb logo hgn usung bentuk dasar lingkar simbol sempurna cipta sinambung hidup lingkar gambar semesta harmoni cipta hubung jaga warna hijau biru bumi cermin dimensi imbang hijau melambang hidup cinta tanah air peduli ekologis biru lukis luas ilmu tahu dalam spiritual damai batin warna kandung pesan didik sejati henti akal resap jiwa hidup sadar cinta bumi isi simbol tangan bentuk tunas gambar sadar ekoteologis pandang jaga alam tanggung spiritual manusia pt cyber media gramedia digital group all rights reserved
KOMPAS_092,Bahasa Asing Masuk Kurikulum SMA dan SMK DKI Jakarta Mulai 2026,bahasa asing masuk kurikulum sma smk dki tim redaksi kompascom ajar bahasa asing masuk kurikulum sekolah tengah sma juru smk wakil gubernurdki rano karno perintah dinas didik disdik tambah pelajaranbahasa asingdi jenjangsmadansmksebagai upaya siap negeri perintah kepala dinas didik bahasa smk kitasekolahperawatan sekolah sehat kerja negeri rano kamis lansir instruksi rano dasar fakta tempat kerja indonesia negeri mampu bahasa asing jepang mandarin inggris kerap hambat jugatbi utc bangun ekosistem ajar bahasa inggris padu sekolah korporasi peluang kerja negeri jepang butuh tenaga kerja anakanak problem bahasa asing jujur dinas didik bahasa rano sempat direktur jenderal tempat menteri lindung kerja migran indonesia kpmi ahnas benar banyak minta tenaga kerja negeri dok shutterstockilustrasi bahasa isyarat penuh kendala kesiap teknis mampu bahasa calon kerja kpmi ajak perintah provinsi pemprov dki din sma smk kait ajar bahasa asing sekolah jugaubah kendala bahasa peluang bisnis kisah inspiratif diri china go kuliah china dorong mudah isi jabatanjabatan negeri ahnas jugajurusan kuliah cari kerja negeri awat bahasa asing data kpmi november ribu lowong kerja negeri ribu isi pt cyber media gramedia digital group all rights reserved
KOMPAS_093,"13 Jurusan Kuliah yang Gampang Cari Kerja, Bidang Teknik Terbanyak",prospek gaji banding jurus pt cyber media gramedia digital group all rights reserved
KOMPAS_094,7 Kriteria Calon Mahasiswa yang Pasti Dapat KIP Kuliah 2026,acu calon mahasiswa daftar kip kuliah lulus seleksi terima mahasiswa jalur masuk guru akademik guru vokasi ptn pts akreditasi program studi akreditasi resmi catat sistem akreditasi nasional guru pt cyber media gramedia digital group all rights reserved
KOMPAS_095,Syarat Gaji Orangtua untuk Daftar Jalur B2P dan Beasiswa SPMB SMA Pradita Dirgantara 2026,inisiatif akselerasi tuju bangun
KOMPAS_096,Ketentuan Gaji Orangtua Mahasiswa yang Bisa Dapat KIP Kuliah,anak buruh bengkel lolos dokter unand pakai kip kuliah batas ekonomi calon terima kip kuliah bukti milik program bantu didik nasional bentuk kartu indonesia pintar kip
KOMPAS_097,Wamendikdasmen: Aktivitas Literasi Dapat Bantu Pulihkan Kesehatan Mental Siswa,wamendikdasmen aktivitas literasi bantu pulih sehat mental siswa tim redaksi kompascom wakil menteri didik dasar tengah wamendikdasmen fajar riza ul haq budaya literasi dampak pulih mental siswa fajar acara temu ajar baya relawanliterasimasyarakat rima bogor jawa barat selasa giat literasi sematamata ajar anakanak baca tulis paham teks fajar kutip terang tulis kamis aktivitas literasi bantu murid memulihkankesehatan mentalmereka jugawamendikdasmen tka tentu kelulus validator nilai rapor wamen fajar sorot fenomenasiswayang papar penuh pesan media sosial medsos fajar peran rima hadir membangunbudaya literasi ajak siswa aktif baca langsung buku gali makna buku baca dukung penuh rima bangun tumbuh sosial masyarakat serta didik interaksi sosial pudar media sosial peran komunitas rima jembatan antarasekolahdan masyarakat budaya literasi tumbuh murid manusia makna pungkas fajar jugawamendikdasmen kolaborasi nyata kunci transformasi didik fenomena gen z indonesia hadap realitas tingkat angka sepi tekan mental kalang anak muda dasar data catat bunuh indonesia tengah kelompok usia muda pekan komisi lindung anak indonesia kpai catat bunuh anak oktober picu tekan sosial rundung lingkung sekolah dok freepikilustrasi sehat mental kasuskasus bukti isu sehat mental kalang remaja mahasiswa pasuk tahap serius abai situasi serba cepat penuh tekan gen z pilih cari aman dunia digital lansir hasil survei umn consulting lembaga teliti independen umn gramedia selasa anak muda alih teknologi cerdas buat ai tumpah isi hati bahka ai pakai konselor sehat mental jugawamendikdasmen biaya obat korban ledak sman tanggung pemda pasal platform chatgpt gemini deepseek copilot ruang virtual dengar takut hakim artikel lestari kg media inisiatif akselerasi tuju bangun
KOMPAS_098,Data BPS: Ekstrakurikuler Pramuka Paling Banyak Diikuti Siswa,data bps ekstrakurikuler pramuka ikut siswa tim redaksi kompascom data badan pusat statistik bps pramuka ekstrakurikuler ikut siswa ajar kutip daridata bpskamis persentasesiswaikutekstrakurikulerpramuka capai persen giat pramuka ekstrakurikulerormawa ikut serta didik ajar persen tulis data bps pramuka giat olahraga ekstrakurikuler ikut siswa persen susul giat seni budaya persen jugapramuka ekskul wajib sekolah cek tentu capai timpang banding ekstrakurikuler organisasi mahasiswa ormawa masingmasing milik capai persen giat cinta alam persen kelompok ilmiah remaja kir persen persen serta didik ikut giat cinta alam persen kir persen tulis data bps data bps tren data siswa ekstrakurikuler alami fluktuasi ajar turun tepat pandemi covid persentase siswa ikut ekstrakurikuler ormawa alami tingkat persen poin persen ekstrakurikuler masuk sekolah dinas kuliah gratis cpns jenjang didik dasar tengah persentase siswa ikut ekstrakurikuler ormawa jenjang smp derajat persen jenjang mahasiswa ikut ormawa persen data lengkap ekstrakurikuler ikut ajar dasar data bps pramuka persen olahraga persen seni budaya persen persen kompascomilustrasi pramuka gera pramuka hymne satya darma pramuka mars jaya pramuka lagu resmi lestari identitas organisasi pt cyber media gramedia digital group all rights reserved
